StartField1, StartField2, StartField3, StartField4, TimeStamp, BlockIndex, TrialIndex, TrialInBlock, Instructional, 2D, Scene, Enclosure, PositionX, PositionY, PositionZ, RotationY, Collision, GoalX, GoalZ, LastX, LastZ, UpArrow, DownArrow, LeftArrow, RightArrow, Space
20, , , , 10-04-2024 08:22:54.104 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.54, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.139 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.5496001, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.173 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.54992, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.209 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.5499969, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.242 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.5499999, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.276 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.309 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.342 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.378 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.411 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.445 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.478 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.511 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.545 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.578 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.612 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.645 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.679 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.715 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.748 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.783 AM, 1, 1, 1, 0, 0, 3, 0, -1, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.817 AM, 1, 1, 1, 0, 0, 3, 0, -1.011376, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.852 AM, 1, 1, 1, 0, 0, 3, 0, -1.158463, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.889 AM, 1, 1, 1, 0, 0, 3, 0, -1.298764, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.922 AM, 1, 1, 1, 0, 0, 3, 0, -1.439585, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.957 AM, 1, 1, 1, 0, 0, 3, 0, -1.569006, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:54.992 AM, 1, 1, 1, 0, 0, 3, 0, -1.708588, 0.55, 0.6, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
20, , , , 10-04-2024 08:22:55.027 AM, 1, 1, 1, 0, 0, 3, 0, -1.847042, 0.55, 0.5999999, 270, 0, -0.95, -14.42, 0, 0, 0, 0, 0, 0, 0
